Medio empleado;Medio empleado;Sexo;Edad;Total;Año
X80;X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;A;30_39;79;2018
X80;X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;A;40_44;66;2018
X80;X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;A;45_49;93;2018
X80;X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;A;50_54;94;2018
X80;X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;A;55_59;89;2018
X80;X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;A;60_64;66;2018
X80;X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;A;65_69;66;2018
X80;X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;A;70_74;75;2018
X80;X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;A;75_79;39;2018
X80;X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;A;80_84;47;2018
X80;X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;A;85_89;58;2018
X80;X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;A;90_94;28;2018
X80;X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;A;95_mas;5;2018
X80;X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;H;Todas las edades;549;2018
X80;X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;H;0_15;0;2018
X80;X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;H;15_29;68;2018
X80;X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;H;30_39;58;2018
X80;X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;H;40_44;41;2018
X80;X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;H;45_49;58;2018
X80;X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;H;50_54;54;2018
X80;X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;H;55_59;48;2018
X80;X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;H;60_64;32;2018
X80;X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;H;65_69;35;2018
X80;X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;H;70_74;40;2018
X80;X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;H;75_79;25;2018
X80;X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;H;80_84;28;2018
X80;X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;H;85_89;37;2018
X80;X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;H;90_94;20;2018
X80;X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;H;95_mas;5;2018
X80;X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;M;Todas las edades;348;2018
X80;X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;M;0_15;2;2018
X80;X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;M;15_29;22;2018
X80;X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;M;30_39;21;2018
X80;X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;M;40_44;25;2018
X80;X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;M;45_49;35;2018
X80;X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;M;50_54;40;2018
X80;X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;M;55_59;41;2018
X80;X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;M;60_64;34;2018
X80;X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;M;65_69;31;2018
X80;X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;M;70_74;35;2018
X80;X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;M;75_79;14;2018
X80;X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;M;80_84;19;2018
X80;X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;M;85_89;21;2018
X80;X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;M;90_94;8;2018
X80;X80. Lesión autoinfligida intencionalmente al saltar desde un lugar elevado;M;95_mas;0;2018
X81;X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;A;Todas las edades;67;2018
X81;X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;A;0_15;0;2018
X81;X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;A;15_29;7;2018
X81;X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;A;30_39;9;2018
X81;X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;A;40_44;7;2018
X81;X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;A;45_49;7;2018
X81;X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;A;50_54;7;2018
X81;X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;A;55_59;9;2018
X81;X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;A;60_64;2;2018
X81;X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;A;65_69;5;2018
X81;X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;A;70_74;2;2018
X81;X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;A;75_79;5;2018
X81;X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;A;80_84;6;2018
X81;X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;A;85_89;1;2018
X81;X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;A;90_94;0;2018
X81;X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;A;95_mas;0;2018
X81;X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;H;Todas las edades;51;2018
X81;X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;H;0_15;0;2018
X81;X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;H;15_29;4;2018
X81;X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;H;30_39;6;2018
X81;X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;H;40_44;5;2018
X81;X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;H;45_49;5;2018
X81;X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;H;50_54;6;2018
X81;X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;H;55_59;6;2018
X81;X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;H;60_64;2;2018
X81;X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;H;65_69;5;2018
X81;X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;H;70_74;1;2018
X81;X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;H;75_79;4;2018
X81;X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;H;80_84;6;2018
X81;X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;H;85_89;1;2018
X81;X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;H;90_94;0;2018
X81;X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;H;95_mas;0;2018
X81;X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;M;Todas las edades;16;2018
X81;X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;M;0_15;0;2018
X81;X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;M;15_29;3;2018
X81;X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;M;30_39;3;2018
X81;X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;M;40_44;2;2018
X81;X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;M;45_49;2;2018
X81;X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;M;50_54;1;2018
X81;X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;M;55_59;3;2018
X81;X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;M;60_64;0;2018
X81;X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;M;65_69;0;2018
X81;X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;M;70_74;1;2018
X81;X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;M;75_79;1;2018
X81;X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;M;80_84;0;2018
X81;X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;M;85_89;0;2018
X81;X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;M;90_94;0;2018
X81;X81. Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento;M;95_mas;0;2018
X82;X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;A;Todas las edades;13;2018
X82;X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;A;0_15;0;2018
X82;X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;A;15_29;2;2018
X82;X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;A;30_39;0;2018
X82;X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;A;40_44;2;2018
X82;X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;A;45_49;3;2018
X82;X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;A;50_54;2;2018
X82;X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;A;55_59;1;2018
X82;X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;A;60_64;0;2018
X82;X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;A;65_69;1;2018
X82;X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;A;70_74;1;2018
X82;X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;A;75_79;1;2018
X82;X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;A;80_84;0;2018
X82;X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;A;85_89;0;2018
X82;X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;A;90_94;0;2018
X82;X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;A;95_mas;0;2018
X82;X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;H;Todas las edades;9;2018
X82;X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;H;0_15;0;2018
X82;X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;H;15_29;1;2018
X82;X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;H;30_39;0;2018
X82;X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;H;40_44;2;2018
X82;X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;H;45_49;2;2018
X82;X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;H;50_54;1;2018
X82;X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;H;55_59;1;2018
X82;X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;H;60_64;0;2018
X82;X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;H;65_69;0;2018
X82;X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;H;70_74;1;2018
X82;X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;H;75_79;1;2018
X82;X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;H;80_84;0;2018
X82;X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;H;85_89;0;2018
X82;X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;H;90_94;0;2018
X82;X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;H;95_mas;0;2018
X82;X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;M;Todas las edades;4;2018
X82;X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;M;0_15;0;2018
X82;X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;M;15_29;1;2018
X82;X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;M;30_39;0;2018
X82;X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;M;40_44;0;2018
X82;X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;M;45_49;1;2018
X82;X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;M;50_54;1;2018
X82;X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;M;55_59;0;2018
X82;X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;M;60_64;0;2018
X82;X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;M;65_69;1;2018
X82;X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;M;70_74;0;2018
X82;X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;M;75_79;0;2018
X82;X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;M;80_84;0;2018
X82;X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;M;85_89;0;2018
X82;X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;M;90_94;0;2018
X82;X82. Lesión autoinfligida intencionalmente por colisión de vehículo de motor;M;95_mas;0;2018
X83;X83. Lesión autoinfligida intencionalmente por otros medios especificados;A;Todas las edades;7;2018
X83;X83. Lesión autoinfligida intencionalmente por otros medios especificados;A;0_15;0;2018
X83;X83. Lesión autoinfligida intencionalmente por otros medios especificados;A;15_29;1;2018
X83;X83. Lesión autoinfligida intencionalmente por otros medios especificados;A;30_39;1;2018
X83;X83. Lesión autoinfligida intencionalmente por otros medios especificados;A;40_44;0;2018
X83;X83. Lesión autoinfligida intencionalmente por otros medios especificados;A;45_49;0;2018
X83;X83. Lesión autoinfligida intencionalmente por otros medios especificados;A;50_54;1;2018
X83;X83. Lesión autoinfligida intencionalmente por otros medios especificados;A;55_59;0;2018
X83;X83. Lesión autoinfligida intencionalmente por otros medios especificados;A;60_64;1;2018
X83;X83. Lesión autoinfligida intencionalmente por otros medios especificados;A;65_69;0;2018
X83;X83. Lesión autoinfligida intencionalmente por otros medios especificados;A;70_74;0;2018
X83;X83. Lesión autoinfligida intencionalmente por otros medios especificados;A;75_79;0;2018
X83;X83. Lesión autoinfligida intencionalmente por otros medios especificados;A;80_84;1;2018
X83;X83. Lesión autoinfligida intencionalmente por otros medios especificados;A;85_89;0;2018
X83;X83. Lesión autoinfligida intencionalmente por otros medios especificados;A;90_94;2;2018
X83;X83. Lesión autoinfligida intencionalmente por otros medios especificados;A;95_mas;0;2018
X83;X83. Lesión autoinfligida intencionalmente por otros medios especificados;H;Todas las edades;6;2018
X83;X83. Lesión autoinfligida intencionalmente por otros medios especificados;H;0_15;0;2018
X83;X83. Lesión autoinfligida intencionalmente por otros medios especificados;H;15_29;1;2018
X83;X83. Lesión autoinfligida intencionalmente por otros medios especificados;H;30_39;0;2018
X83;X83. Lesión autoinfligida intencionalmente por otros medios especificados;H;40_44;0;2018
X83;X83. Lesión autoinfligida intencionalmente por otros medios especificados;H;45_49;0;2018
X83;X83. Lesión autoinfligida intencionalmente por otros medios especificados;H;50_54;1;2018
X83;X83. Lesión autoinfligida intencionalmente por otros medios especificados;H;55_59;0;2018
X83;X83. Lesión autoinfligida intencionalmente por otros medios especificados;H;60_64;1;2018
X83;X83. Lesión autoinfligida intencionalmente por otros medios especificados;H;65_69;0;2018
X83;X83. Lesión autoinfligida intencionalmente por otros medios especificados;H;70_74;0;2018
X83;X83. Lesión autoinfligida intencionalmente por otros medios especificados;H;75_79;0;2018
X83;X83. Lesión autoinfligida intencionalmente por otros medios especificados;H;80_84;1;2018
X83;X83. Lesión autoinfligida intencionalmente por otros medios especificados;H;85_89;0;2018
X83;X83. Lesión autoinfligida intencionalmente por otros medios especificados;H;90_94;2;2018
X83;X83. Lesión autoinfligida intencionalmente por otros medios especificados;H;95_mas;0;2018
X83;X83. Lesión autoinfligida intencionalmente por otros medios especificados;M;Todas las edades;1;2018
X83;X83. Lesión autoinfligida intencionalmente por otros medios especificados;M;0_15;0;2018
X83;X83. Lesión autoinfligida intencionalmente por otros medios especificados;M;15_29;0;2018
X83;X83. Lesión autoinfligida intencionalmente por otros medios especificados;M;30_39;1;2018
X83;X83. Lesión autoinfligida intencionalmente por otros medios especificados;M;40_44;0;2018
X83;X83. Lesión autoinfligida intencionalmente por otros medios especificados;M;45_49;0;2018
X83;X83. Lesión autoinfligida intencionalmente por otros medios especificados;M;50_54;0;2018
X83;X83. Lesión autoinfligida intencionalmente por otros medios especificados;M;55_59;0;2018
X83;X83. Lesión autoinfligida intencionalmente por otros medios especificados;M;60_64;0;2018
X83;X83. Lesión autoinfligida intencionalmente por otros medios especificados;M;65_69;0;2018
X83;X83. Lesión autoinfligida intencionalmente por otros medios especificados;M;70_74;0;2018
X83;X83. Lesión autoinfligida intencionalmente por otros medios especificados;M;75_79;0;2018
X83;X83. Lesión autoinfligida intencionalmente por otros medios especificados;M;80_84;0;2018
X83;X83. Lesión autoinfligida intencionalmente por otros medios especificados;M;85_89;0;2018
X83;X83. Lesión autoinfligida intencionalmente por otros medios especificados;M;90_94;0;2018
X83;X83. Lesión autoinfligida intencionalmente por otros medios especificados;M;95_mas;0;2018
X84;X84. Lesión autoinfligida intencionalmente por medios no especificados;A;Todas las edades;151;2018
X84;X84. Lesión autoinfligida intencionalmente por medios no especificados;A;0_15;0;2018
X84;X84. Lesión autoinfligida intencionalmente por medios no especificados;A;15_29;11;2018
X84;X84. Lesión autoinfligida intencionalmente por medios no especificados;A;30_39;15;2018
X84;X84. Lesión autoinfligida intencionalmente por medios no especificados;A;40_44;19;2018
X84;X84. Lesión autoinfligida intencionalmente por medios no especificados;A;45_49;23;2018
X84;X84. Lesión autoinfligida intencionalmente por medios no especificados;A;50_54;15;2018
X84;X84. Lesión autoinfligida intencionalmente por medios no especificados;A;55_59;13;2018
X84;X84. Lesión autoinfligida intencionalmente por medios no especificados;A;60_64;10;2018
X84;X84. Lesión autoinfligida intencionalmente por medios no especificados;A;65_69;10;2018
X84;X84. Lesión autoinfligida intencionalmente por medios no especificados;A;70_74;6;2018
X84;X84. Lesión autoinfligida intencionalmente por medios no especificados;A;75_79;6;2018
X84;X84. Lesión autoinfligida intencionalmente por medios no especificados;A;80_84;11;2018
X84;X84. Lesión autoinfligida intencionalmente por medios no especificados;A;85_89;6;2018
X84;X84. Lesión autoinfligida intencionalmente por medios no especificados;A;90_94;5;2018
X84;X84. Lesión autoinfligida intencionalmente por medios no especificados;A;95_mas;1;2018
X84;X84. Lesión autoinfligida intencionalmente por medios no especificados;H;Todas las edades;103;2018
X84;X84. Lesión autoinfligida intencionalmente por medios no especificados;H;0_15;0;2018
X84;X84. Lesión autoinfligida intencionalmente por medios no especificados;H;15_29;8;2018
X84;X84. Lesión autoinfligida intencionalmente por medios no especificados;H;30_39;11;2018
X84;X84. Lesión autoinfligida intencionalmente por medios no especificados;H;40_44;15;2018
X84;X84. Lesión autoinfligida intencionalmente por medios no especificados;H;45_49;18;2018
X84;X84. Lesión autoinfligida intencionalmente por medios no especificados;H;50_54;10;2018
X84;X84. Lesión autoinfligida intencionalmente por medios no especificados;H;55_59;8;2018
X84;X84. Lesión autoinfligida intencionalmente por medios no especificados;H;60_64;4;2018
X84;X84. Lesión autoinfligida intencionalmente por medios no especificados;H;65_69;5;2018
X84;X84. Lesión autoinfligida intencionalmente por medios no especificados;H;70_74;5;2018
X84;X84. Lesión autoinfligida intencionalmente por medios no especificados;H;75_79;5;2018
X84;X84. Lesión autoinfligida intencionalmente por medios no especificados;H;80_84;6;2018
X84;X84. Lesión autoinfligida intencionalmente por medios no especificados;H;85_89;3;2018
X84;X84. Lesión autoinfligida intencionalmente por medios no especificados;H;90_94;5;2018
X84;X84. Lesión autoinfligida intencionalmente por medios no especificados;H;95_mas;0;2018
X84;X84. Lesión autoinfligida intencionalmente por medios no especificados;M;Todas las edades;48;2018
X84;X84. Lesión autoinfligida intencionalmente por medios no especificados;M;0_15;0;2018
X84;X84. Lesión autoinfligida intencionalmente por medios no especificados;M;15_29;3;2018
X84;X84. Lesión autoinfligida intencionalmente por medios no especificados;M;30_39;4;2018
X84;X84. Lesión autoinfligida intencionalmente por medios no especificados;M;40_44;4;2018
X84;X84. Lesión autoinfligida intencionalmente por medios no especificados;M;45_49;5;2018
X84;X84. Lesión autoinfligida intencionalmente por medios no especificados;M;50_54;5;2018
X84;X84. Lesión autoinfligida intencionalmente por medios no especificados;M;55_59;5;2018
X84;X84. Lesión autoinfligida intencionalmente por medios no especificados;M;60_64;6;2018
X84;X84. Lesión autoinfligida intencionalmente por medios no especificados;M;65_69;5;2018
X84;X84. Lesión autoinfligida intencionalmente por medios no especificados;M;70_74;1;2018
X84;X84. Lesión autoinfligida intencionalmente por medios no especificados;M;75_79;1;2018
X84;X84. Lesión autoinfligida intencionalmente por medios no especificados;M;80_84;5;2018
X84;X84. Lesión autoinfligida intencionalmente por medios no especificados;M;85_89;3;2018
X84;X84. Lesión autoinfligida intencionalmente por medios no especificados;M;90_94;0;2018
X84;X84. Lesión autoinfligida intencionalmente por medios no especificados;M;95_mas;1;2018
